2008-09-25	15:36:52.559048	M06	ON	5 2
2008-09-25	15:36:55.836226	M06	OFF	5 2
2008-09-25	15:37:01.376642	M06	ON	5 2
2008-09-25	15:37:01.574549	M06	OFF	5 2
2008-09-25	15:37:09.268043	M06	ON	5 2
2008-09-25	15:37:13.390405	M06	OFF	5 2
2008-09-25	15:37:28.542777	M06	ON	5 2
2008-09-25	15:37:30.274234	M06	OFF	5 2
2008-09-25	15:37:31.304988	M06	ON	5 2
2008-09-25	15:37:36.269712	M06	OFF	5 2
2008-09-25	15:37:43.586236	M06	ON	5 2
2008-09-25	15:37:46.485426	M06	OFF	5 2
2008-09-25	15:37:49.50365	M06	ON	5 2
2008-09-25	15:37:52.523205	M06	OFF	5 2
2008-09-25	15:37:55.525362	M06	ON	5 2
2008-09-25	15:38:00.360467	M06	OFF	5 2
2008-09-25	15:38:08.640623	M06	ON	2
2008-09-25	15:38:14.414485	M06	OFF	2
2008-09-25	15:38:17.411356	M06	ON	2
2008-09-25	15:38:19.352409	M06	ON	5 2
2008-09-25	15:38:23.695335	M06	OFF	5 2
2008-09-25	15:38:25.403891	M06	ON	5 2
2008-09-25	15:38:26.432627	M06	OFF	5 2
2008-09-25	15:38:29.45092	M06	ON	5 2
2008-09-25	15:38:41.44088	M06	OFF	5 2
2008-09-25	15:38:44.527074	M06	ON	5 2
2008-09-25	15:38:56.527318	M06	OFF	5 2
2008-09-25	15:38:59.594672	M06	ON	5 2
2008-09-25	15:39:02.555663	M06	OFF	5 2
2008-09-25	15:39:35.474554	M06	ON	5 2
2008-09-25	15:39:41.482987	M06	OFF	5 2
2008-09-25	15:39:59.702207	T01	22.5	5 2
2008-09-25	15:39:59.702207	T02	26.5	5 2
2008-09-25	15:40:09.918508	M06	ON	5 2
2008-09-25	15:40:12.92766	M09	ON	5 2
2008-09-25	15:40:12.92766	M08	ON	5 2
2008-09-25	15:40:14.655686	M09	OFF	5 2
2008-09-25	15:40:14.655686	M14	ON	5
2008-09-25	15:40:14.655686	M06	OFF	5
2008-09-25	15:40:15.57669	M08	OFF	5
2008-09-25	15:40:17.403195	M13	ON	5
2008-09-25	15:40:21.826195	I08	PRESENT	5
2008-09-25	15:40:21.826195	M14	OFF	5
2008-09-25	15:40:24.602879	M14	ON	5
2008-09-25	15:40:27.392194	I09	PRESENT	5
2008-09-25	15:40:27.644036	M14	OFF	5
2008-09-25	15:40:30.704352	M14	ON	5
2008-09-25	15:40:33.64461	M07	OFF	8
2008-09-25	15:40:33.64461	M14	OFF	8
2008-09-25	15:40:33.64461	M08	ON	8
2008-09-25	15:40:33.64461	M01	ON	8
2008-09-25	15:40:33.64461	M23	ON	8
2008-09-25	15:40:33.64461	M13	OFF	8
2008-09-25	15:40:34.643532	D12	OPEN	8
2008-09-25	15:40:37.263799	M01	OFF	8
2008-09-25	15:40:37.263799	M08	OFF	8
2008-09-25	15:40:45.461013	M23	OFF	8
2008-09-25	15:40:45.722855	M23	ON	8
2008-09-25	15:40:48.839016	M01	ON	8
2008-09-25	15:40:51.513431	M07	ON	8
2008-09-25	15:40:51.513431	M08	ON	8
2008-09-25	15:40:51.513431	D12	CLOSE	8
2008-09-25	15:40:53.493184	M01	OFF	8
2008-09-25	15:40:53.695134	M23	OFF	8
2008-09-25	15:40:53.88332	M09	ON	8
2008-09-25	15:40:53.957081	M08	OFF	8
2008-09-25	15:40:54.105077	M09	OFF	8
2008-09-25	15:40:54.921992	M06	ON	8
2008-09-25	15:40:57.556367	M07	OFF	8
2008-09-25	15:41:03.542768	M06	OFF	8
2008-09-25	15:41:03.542768	M07	ON	8
2008-09-25	15:41:05.89342	M02	ON	2
2008-09-25	15:41:06.677886	M07	OFF	2
2008-09-25	15:41:12.485437	M02	OFF	2
2008-09-25	15:41:15.801041	M02	ON	2
2008-09-25	15:41:21.730332	I03	PRESENT	2
2008-09-25	15:41:21.730332	M02	OFF	2
2008-09-25	15:41:24.69609	M02	ON	2
2008-09-25	15:41:27.883216	M02	OFF	2
2008-09-25	15:41:33.414356	M02	OFF	2
2008-09-25	15:41:36.436589	I05	PRESENT	2
2008-09-25	15:41:36.436589	M07	ON	2
2008-09-25	15:41:36.436589	M02	ON	2
2008-09-25	15:41:39.760761	M08	ON	6
2008-09-25	15:41:40.13798	M09	ON	6
2008-09-25	15:41:42.793088	M15	ON	6
2008-09-25	15:41:42.793088	M08	OFF	6
2008-09-25	15:41:42.793088	M16	OFF	6
2008-09-25	15:41:42.793088	M02	OFF	6
2008-09-25	15:41:42.793088	M07	OFF	6
2008-09-25	15:41:43.597006	M17	ON	6
2008-09-25	15:41:43.597006	D07	OPEN	6
2008-09-25	15:41:46.41423	I02	ABSENT	6
2008-09-25	15:41:46.41423	M09	OFF	6
2008-09-25	15:41:46.41423	M15	OFF	6
2008-09-25	15:41:47.983849	M17	OFF	6
2008-09-25	15:41:51.507322	M17	ON	6
2008-09-25	15:41:51.507322	I07	ABSENT	1
2008-09-25	15:41:54.581225	M17	OFF	1
2008-09-25	15:41:56.572631	I06	ABSENT	1
2008-09-25	15:42:00.502305	I04	ABSENT	1
2008-09-25	15:42:06.630805	M17	ON	1
2008-09-25	15:42:06.630805	D07	CLOSE	1
2008-09-25	15:42:09.507988	M17	OFF	6
2008-09-25	15:42:12.650183	M17	ON	6
2008-09-25	15:42:15.546427	M18	ON	6
2008-09-25	15:42:18.501634	M17	OFF	6
2008-09-25	15:42:21.6218	M51	ON	6
2008-09-25	15:42:24.57975	M17	ON	6
2008-09-25	15:42:24.57975	M51	OFF	6
2008-09-25	15:42:24.982681	M17	OFF	6
2008-09-25	15:42:26.481754	M17	ON	6
2008-09-25	15:42:30.687095	M18	OFF	6
2008-09-25	15:42:30.687095	M17	OFF	6
2008-09-25	15:42:34.136367	AD1-B	0.0350005	6
2008-09-25	15:42:37.1527	AD1-B	0.183167	6
2008-09-25	15:42:40.28146	AD1-B	0.269457	6
2008-09-25	15:42:42.44985	M17	ON	6
2008-09-25	15:42:43.18573	AD1-B	0.0536336	6
2008-09-25	15:42:45.429305	D10	OPEN	6
2008-09-25	15:42:48.386959	D10	CLOSE	6
2008-09-25	15:42:58.11282	AD1-B	0.0316411	6
2008-09-25	15:42:58.11282	AD1-C	0.0364849	6
2008-09-25	15:43:00.432731	M17	ON	6
2008-09-25	15:43:01.13468	AD1-C	0.249262	6
2008-09-25	15:43:01.13468	AD1-B	0.221683	6
2008-09-25	15:43:03.513933	M16	ON	6
2008-09-25	15:43:03.513933	M13	ON	6
2008-09-25	15:43:03.513933	M15	ON	6
2008-09-25	15:43:03.513933	M14	ON	6
2008-09-25	15:43:04.168692	M17	OFF	6
2008-09-25	15:43:09.555349	M14	OFF	6
2008-09-25	15:43:09.555349	M17	ON	6
2008-09-25	15:43:09.555349	M16	OFF	6
2008-09-25	15:43:09.555349	M13	OFF	6
2008-09-25	15:43:09.555349	M15	OFF	6
2008-09-25	15:43:12.851836	M17	OFF	1
2008-09-25	15:43:15.788171	D07	OPEN	1
2008-09-25	15:43:28.4086	M17	ON	1
2008-09-25	15:43:30.634373	M17	OFF	1
2008-09-25	15:44:03.40639	M17	ON	1
2008-09-25	15:44:03.975244	M17	OFF	1
2008-09-25	15:44:08.773953	M17	ON	1
2008-09-25	15:44:14.390511	M17	OFF	1
2008-09-25	15:44:16.8108	M17	ON	1
2008-09-25	15:44:18.553491	M17	OFF	1
2008-09-25	15:44:21.540995	M17	ON	1
2008-09-25	15:44:27.537338	M17	OFF	1
2008-09-25	15:44:30.50759	M17	ON	1
2008-09-25	15:44:32.270006	M17	OFF	1
2008-09-25	15:44:37.44801	M17	ON	1
2008-09-25	15:44:39.630358	M17	OFF	1
2008-09-25	15:44:45.805604	M17	ON	1
2008-09-25	15:44:51.864479	M17	OFF	1
2008-09-25	15:44:51.864479	I04	PRESENT	1
2008-09-25	15:44:58.61145	I06	PRESENT	1
2008-09-25	15:45:00.376059	T01	22.5	1
2008-09-25	15:45:00.376059	T02	27.5	1
2008-09-25	15:45:03.540269	M51	ON	1
2008-09-25	15:45:03.540269	M17	ON	1
2008-09-25	15:45:03.540269	M18	ON	1
2008-09-25	15:45:03.540269	D07	CLOSE	1
2008-09-25	15:45:06.331485	M17	OFF	3
2008-09-25	15:45:06.331485	M18	OFF	3
2008-09-25	15:45:07.892497	M18	ON	3
2008-09-25	15:45:10.309528	M51	OFF	3
2008-09-25	15:45:12.21544	AD1-B	0.0400006	3
2008-09-25	15:45:14.41139	M18	OFF	3
2008-09-25	15:45:15.12106	AD1-B	0.424694	3
2008-09-25	15:45:15.12106	M18	ON	3
2008-09-25	15:45:17.554602	M51	ON	3
2008-09-25	15:45:17.554602	D11	OPEN	3 7
2008-09-25	15:45:17.908406	M18	OFF	3 7
2008-09-25	15:45:18.58355	AD1-B	0.0609775	3
2008-09-25	15:45:20.486765	D11	CLOSE	3 7
2008-09-25	15:45:38.615274	M16	ON	7
2008-09-25	15:45:38.615274	M18	OFF	7
2008-09-25	15:45:38.615274	M15	ON	7
2008-09-25	15:45:38.615274	M17	ON	7
2008-09-25	15:45:39.306245	M14	ON	7
2008-09-25	15:45:41.977756	M16	OFF	7
2008-09-25	15:45:41.977756	M13	ON	7
2008-09-25	15:45:41.977756	M15	OFF	7
2008-09-25	15:45:41.977756	M17	OFF	7
2008-09-25	15:45:41.977756	M51	OFF	7
2008-09-25	15:45:42.542471	M14	OFF	7
2008-09-25	15:45:45.220877	M13	OFF	7
2008-09-25	15:45:45.220877	M12	ON	7
2008-09-25	15:45:47.957298	M13	ON	7
2008-09-25	15:45:50.590481	M12	OFF	7
2008-09-25	15:45:53.683728	M14	ON	7
2008-09-25	15:45:56.695466	M13	OFF	7
2008-09-25	15:45:56.997643	M14	ON	7
2008-09-25	15:45:59.896303	M08	ON	7
2008-09-25	15:45:59.896303	M15	ON	7
2008-09-25	15:45:59.896303	M16	ON	7
2008-09-25	15:45:59.896303	M14	OFF	7
2008-09-25	15:46:00.568007	M07	ON	3
2008-09-25	15:46:02.543672	M16	OFF	3
2008-09-25	15:46:02.543672	M03	ON	3
2008-09-25	15:46:03.76623	M15	OFF	3
2008-09-25	15:46:03.76623	M07	OFF	3
2008-09-25	15:46:05.673387	M03	OFF	3
2008-09-25	15:46:05.673387	M08	OFF	3
2008-09-25	15:46:08.41167	M06	ON	7
2008-09-25	15:46:14.392019	M06	OFF	7
2008-09-25	15:46:16.345122	M05	ON	7
2008-09-25	15:46:22.458476	M05	OFF	7
2008-09-25	15:46:26.827254	M05	ON	7
2008-09-25	15:46:26.974236	M04	ON	7
2008-09-25	15:46:28.844767	M05	OFF	7
2008-09-25	15:46:29.22702	M04	OFF	7
2008-09-25	15:46:29.71152	M04	ON	7
2008-09-25	15:46:32.494897	M03	ON	7
2008-09-25	15:46:32.494897	M04	OFF	7
2008-09-25	15:46:32.494897	M02	ON	7
2008-09-25	15:46:35.46409	M03	OFF	7
2008-09-25	15:46:44.626741	M02	OFF	7
2008-09-25	15:46:44.626741	M01	ON	7
2008-09-25	15:46:47.14596	M01	ON	3 7
2008-09-25	15:46:50.606557	M09	ON	3 7
2008-09-25	15:46:50.606557	M07	ON	3 7
2008-09-25	15:46:50.606557	M08	ON	3 7
2008-09-25	15:46:53.874016	M13	ON	4
2008-09-25	15:46:53.874016	M09	OFF	4
2008-09-25	15:46:53.874016	M07	OFF	4
2008-09-25	15:46:53.874016	M14	ON	4
2008-09-25	15:46:53.874016	M01	OFF	4
2008-09-25	15:46:53.874016	M08	OFF	4
2008-09-25	15:46:56	P01	START	4
2008-09-25	15:46:59.688719	M15	ON	4 6
2008-09-25	15:46:59.688719	M13	OFF	4 6
2008-09-25	15:46:59.688719	M16	ON	4 6
2008-09-25	15:47:00.29467	M14	OFF	4 6
2008-09-25	15:47:03.55924	M16	OFF	4 6
2008-09-25	15:47:03.55924	D10	OPEN	4 6
2008-09-25	15:47:03.55924	M15	OFF	4 6
2008-09-25	15:47:11.508591	M14	ON	4 6
2008-09-25	15:47:11.508591	M16	ON	4 6
2008-09-25	15:47:11.508591	M15	ON	4 6
2008-09-25	15:47:14.448125	M15	OFF	4 6
2008-09-25	15:47:14.448125	M13	ON	4 6
2008-09-25	15:47:14.448125	M16	OFF	4 6
2008-09-25	15:47:17.793084	M15	ON	4 6
2008-09-25	15:47:17.931031	M16	ON	4 6
2008-09-25	15:47:20.492838	M17	ON	4 6
2008-09-25	15:47:20.492838	M13	OFF	4 6
2008-09-25	15:47:20.492838	M14	OFF	4 6
2008-09-25	15:47:20.99277	M15	OFF	4 6
2008-09-25	15:47:23.51501	M16	OFF	4 6
2008-09-25	15:47:23.51501	D10	CLOSE	4 6
2008-09-25	15:47:26.483144	M16	ON	4 6
2008-09-25	15:47:26.483144	M17	OFF	4 6
2008-09-25	15:47:26.483144	M15	ON	4 6
2008-09-25	15:47:29.423949	M14	ON	4 6
2008-09-25	15:47:29.593847	M16	OFF	4 6
2008-09-25	15:47:32.465125	M17	ON	4 6
2008-09-25	15:47:32.465125	M14	OFF	4 6
2008-09-25	15:47:35.509329	M17	OFF	4 6
2008-09-25	15:47:35.509329	M15	OFF	4 6
2008-09-25	15:47:37.312731	M17	ON	4 3
2008-09-25	15:47:41.573721	M15	ON	4 3
2008-09-25	15:47:41.573721	M14	ON	4
2008-09-25	15:47:41.573721	M17	OFF	4
2008-09-25	15:47:44.490922	M16	ON	4 7
2008-09-25	15:47:44.490922	M17	ON	4 7
2008-09-25	15:47:44.490922	M14	OFF	4 3 7
2008-09-25	15:47:47.616407	M51	ON	4 3 7
2008-09-25	15:47:47.616407	M15	OFF	4 3 7
2008-09-25	15:47:47.616407	M16	OFF	4 3 7
2008-09-25	15:47:47.616407	M18	OFF	4 3 7
2008-09-25	15:47:48.438292	M17	OFF	4 3 7
2008-09-25	15:47:48.438292	D11	OPEN	4 3 7
2008-09-25	15:47:57.2623	M18	ON	4 3 7
2008-09-25	15:47:57	P01	END	4
2008-09-25	15:47:59.63964	M17	ON	4
2008-09-25	15:47:59.63964	M51	OFF	4
2008-09-25	15:48:01.346158	M16	ON	4
2008-09-25	15:48:01.346158	M15	ON	4
2008-09-25	15:48:01.346158	M14	ON	4
2008-09-25	15:48:01.710053	M18	OFF	4
2008-09-25	15:48:02.356889	M16	OFF	4
2008-09-25	15:48:02.46962	M17	OFF	4
2008-09-25	15:48:02.839808	M13	ON	4
2008-09-25	15:48:05.53079	M15	OFF	4
2008-09-25	15:48:05.53079	M14	OFF	4
2008-09-25	15:48:05.954868	M14	ON	7
2008-09-25	15:48:08.943185	M51	ON	7
2008-09-25	15:48:08.943185	M15	ON	7
2008-09-25	15:48:08.943185	M13	OFF	7
2008-09-25	15:48:08.943185	M17	ON	7
2008-09-25	15:48:08.943185	M14	OFF	7
2008-09-25	15:48:08.943185	M18	ON	7
2008-09-25	15:48:08.943185	M16	OFF	7
2008-09-25	15:48:09.862128	M15	OFF	7
2008-09-25	15:48:12.662947	M18	OFF	7
2008-09-25	15:48:12.662947	M17	OFF	7
2008-09-25	15:48:15.828051	D11	CLOSE	7
2008-09-25	15:48:18.739496	M18	ON	7
2008-09-25	15:48:21.260235	M51	OFF	7
2008-09-25	15:48:21.260235	M19	ON	7
2008-09-25	15:48:23.92794	M18	OFF	7
2008-09-25	15:48:26.480499	M18	ON	7
2008-09-25	15:48:32.44156	M19	OFF	7
2008-09-25	15:48:32.830499	M19	ON	7
2008-09-25	15:48:35.466476	M19	OFF	7
2008-09-25	15:48:35.466476	M51	ON	7
2008-09-25	15:48:41.483809	M51	OFF	7
2008-09-25	15:48:44.584085	M51	ON	7
2008-09-25	15:48:50.472526	M51	OFF	7
2008-09-25	15:48:53.530037	M18	OFF	7
2008-09-25	15:48:53.530037	M17	ON	7
2008-09-25	15:48:54.4991	M17	OFF	7
2008-09-25	15:48:56.636274	M17	ON	7
2008-09-25	15:49:05.490922	M17	OFF	7
2008-09-25	15:49:11.551623	M16	ON	7
2008-09-25	15:49:14.572631	M17	ON	7
2008-09-25	15:49:14.572631	M16	OFF	7
2008-09-25	15:49:17.709823	M18	ON	7
2008-09-25	15:49:23.844069	M17	OFF	7
2008-09-25	15:49:24.26953	M19	ON	7
2008-09-25	15:49:29.40724	M19	OFF	7
2008-09-25	15:49:29.40724	M17	ON	7
2008-09-25	15:49:32.442404	M17	OFF	7
2008-09-25	15:49:35.421579	M51	ON	7
2008-09-25	15:49:35.643508	D11	OPEN	7
2008-09-25	15:49:41.538026	M18	OFF	7
2008-09-25	15:49:47.455707	D11	CLOSE	7
2008-09-25	15:49:47.893475	M18	ON	7
2008-09-25	15:49:50.592187	M17	ON	7
2008-09-25	15:49:52.418781	M16	ON	7
2008-09-25	15:34:53.446536	M07	ON	2
2008-09-25	15:34:53.446536	M06	ON	2
2008-09-25	15:34:55.403576	M02	ON	2
2008-09-25	15:34:56.164606	M06	OFF	2
2008-09-25	15:34:56.750652	M07	OFF	2
2008-09-25	15:34:56.948657	I03	ABSENT	2
2008-09-25	15:34:59.852595	T01	22.5	2
2008-09-25	15:34:59.852595	T02	26.5	2
2008-09-25	15:35:02.942065	I05	ABSENT	2
2008-09-25	15:35:05.565663	M02	OFF	2
2008-09-25	15:35:13.45261	M02	ON	2
2008-09-25	15:35:28.639482	M02	OFF	2
2008-09-25	15:35:31.555882	M08	ON	2
2008-09-25	15:35:31.555882	M06	OFF	2
2008-09-25	15:35:31.555882	M07	ON	2
2008-09-25	15:35:32.82816	M09	ON	2
2008-09-25	15:35:33.553562	M09	OFF	2
2008-09-25	15:35:33.553562	M14	ON	2
2008-09-25	15:35:33.956446	M07	OFF	2
2008-09-25	15:35:34.555315	M08	OFF	2
2008-09-25	15:35:37.588241	M06	ON	2
2008-09-25	15:35:37.588241	M08	ON	2
2008-09-25	15:35:37.588241	M07	ON	2
2008-09-25	15:35:37.588241	M09	ON	2
2008-09-25	15:35:39.199244	M14	OFF	2
2008-09-25	15:35:39.973265	M14	ON	5
2008-09-25	15:35:40.427306	M06	OFF	5
2008-09-25	15:35:40.780323	M09	OFF	5
2008-09-25	15:35:41.59384	M07	OFF	5
2008-09-25	15:35:41.59384	M08	OFF	5
2008-09-25	15:35:43.908488	M14	OFF	5
2008-09-25	15:35:44.88381	M14	ON	5
2008-09-25	15:35:44.88381	M13	ON	5
2008-09-25	15:35:47.21653	I08	ABSENT	5
2008-09-25	15:35:47.21653	M14	OFF	5
2008-09-25	15:35:52.640281	M14	ON	5
2008-09-25	15:35:52.640281	I09	ABSENT	5
2008-09-25	15:35:55.576474	M14	OFF	5
2008-09-25	15:35:58.408783	M14	ON	5
2008-09-25	15:36:01.397583	M14	OFF	5
2008-09-25	15:36:04.434815	M13	OFF	5
2008-09-25	15:36:07.364599	M13	ON	5
2008-09-25	15:36:10.402926	M14	ON	5
2008-09-25	15:36:13.551132	M13	OFF	5
2008-09-25	15:36:13.551132	M07	ON	5
2008-09-25	15:36:13.551132	M08	ON	5
2008-09-25	15:36:13.551132	M14	OFF	5
2008-09-25	15:36:14.97937	M06	ON	5
2008-09-25	15:36:15.589927	M08	OFF	5 2
2008-09-25	15:36:15.589927	M07	OFF	5 2
2008-09-25	15:36:19.459028	M06	OFF	5 2
2008-09-25	15:36:27.265985	M06	ON	5 2
2008-09-25	15:36:28.355708	M06	OFF	5 2
2008-09-25	15:36:52.559048	M06	ON	5 2
2008-09-25	15:36:55.836226	M06	OFF	5 2
2008-09-25	15:37:01.376642	M06	ON	5 2
2008-09-25	15:37:01.574549	M06	OFF	5 2
2008-09-25	15:37:09.268043	M06	ON	5 2
2008-09-25	15:37:13.390405	M06	OFF	5 2
2008-09-25	15:37:28.542777	M06	ON	5 2
2008-09-25	15:37:30.274234	M06	OFF	5 2
2008-09-25	15:37:31.304988	M06	ON	5 2
2008-09-25	15:37:36.269712	M06	OFF	5 2
2008-09-25	15:37:43.586236	M06	ON	5 2
2008-09-25	15:37:46.485426	M06	OFF	5 2
2008-09-25	15:37:49.50365	M06	ON	5 2
2008-09-25	15:37:52.523205	M06	OFF	5 2
2008-09-25	15:37:55.525362	M06	ON	5 2
2008-09-25	15:38:00.360467	M06	OFF	5 2
2008-09-25	15:38:08.640623	M06	ON	2
2008-09-25	15:38:14.414485	M06	OFF	2
2008-09-25	15:38:17.411356	M06	ON	2
2008-09-25	15:38:19.352409	M06	ON	5 2
2008-09-25	15:38:23.695335	M06	OFF	5 2
2008-09-25	15:38:25.403891	M06	ON	5 2
2008-09-25	15:38:26.432627	M06	OFF	5 2
2008-09-25	15:38:29.45092	M06	ON	5 2
2008-09-25	15:38:41.44088	M06	OFF	5 2
2008-09-25	15:38:44.527074	M06	ON	5 2
2008-09-25	15:38:56.527318	M06	OFF	5 2
2008-09-25	15:38:59.594672	M06	ON	5 2
2008-09-25	15:39:02.555663	M06	OFF	5 2
2008-09-25	15:39:35.474554	M06	ON	5 2
2008-09-25	15:39:41.482987	M06	OFF	5 2
2008-09-25	15:39:59.702207	T01	22.5	5 2
2008-09-25	15:39:59.702207	T02	26.5	5 2
2008-09-25	15:40:09.918508	M06	ON	5 2
2008-09-25	15:40:12.92766	M09	ON	5 2
2008-09-25	15:40:12.92766	M08	ON	5 2
2008-09-25	15:40:14.655686	M09	OFF	5 2
2008-09-25	15:40:14.655686	M14	ON	5
2008-09-25	15:40:14.655686	M06	OFF	5
2008-09-25	15:40:15.57669	M08	OFF	5
2008-09-25	15:40:17.403195	M13	ON	5
2008-09-25	15:40:21.826195	I08	PRESENT	5
2008-09-25	15:40:21.826195	M14	OFF	5
2008-09-25	15:40:24.602879	M14	ON	5
2008-09-25	15:40:27.392194	I09	PRESENT	5
2008-09-25	15:40:27.644036	M14	OFF	5
2008-09-25	15:40:30.704352	M14	ON	5
2008-09-25	15:40:33.64461	M07	OFF	8
2008-09-25	15:40:33.64461	M14	OFF	8
2008-09-25	15:40:33.64461	M08	ON	8
2008-09-25	15:40:33.64461	M01	ON	8
2008-09-25	15:40:33.64461	M23	ON	8
2008-09-25	15:40:33.64461	M13	OFF	8
2008-09-25	15:40:34.643532	D12	OPEN	8
2008-09-25	15:40:37.263799	M01	OFF	8
2008-09-25	15:40:37.263799	M08	OFF	8
2008-09-25	15:40:45.461013	M23	OFF	8
2008-09-25	15:40:45.722855	M23	ON	8
2008-09-25	15:40:48.839016	M01	ON	8
2008-09-25	15:40:51.513431	M07	ON	8
2008-09-25	15:40:51.513431	M08	ON	8
2008-09-25	15:40:51.513431	D12	CLOSE	8
2008-09-25	15:40:53.493184	M01	OFF	8
2008-09-25	15:40:53.695134	M23	OFF	8
2008-09-25	15:40:53.88332	M09	ON	8
2008-09-25	15:40:53.957081	M08	OFF	8
2008-09-25	15:40:54.105077	M09	OFF	8
2008-09-25	15:40:54.921992	M06	ON	8
2008-09-25	15:40:57.556367	M07	OFF	8
2008-09-25	15:41:03.542768	M06	OFF	8
2008-09-25	15:41:03.542768	M07	ON	8
2008-09-25	15:41:05.89342	M02	ON	2
2008-09-25	15:41:06.677886	M07	OFF	2
2008-09-25	15:41:12.485437	M02	OFF	2
2008-09-25	15:41:15.801041	M02	ON	2
2008-09-25	15:41:21.730332	I03	PRESENT	2
2008-09-25	15:41:21.730332	M02	OFF	2
2008-09-25	15:41:24.69609	M02	ON	2
2008-09-25	15:41:27.883216	M02	OFF	2
2008-09-25	15:41:33.414356	M02	OFF	2
2008-09-25	15:41:36.436589	I05	PRESENT	2
2008-09-25	15:41:36.436589	M07	ON	2
2008-09-25	15:41:36.436589	M02	ON	2
2008-09-25	15:41:39.760761	M08	ON	6
2008-09-25	15:41:40.13798	M09	ON	6
2008-09-25	15:41:42.793088	M15	ON	6
2008-09-25	15:41:42.793088	M08	OFF	6
2008-09-25	15:41:42.793088	M16	OFF	6
2008-09-25	15:41:42.793088	M02	OFF	6
2008-09-25	15:41:42.793088	M07	OFF	6
2008-09-25	15:41:43.597006	M17	ON	6
2008-09-25	15:41:43.597006	D07	OPEN	6
2008-09-25	15:41:46.41423	I02	ABSENT	6
2008-09-25	15:41:46.41423	M09	OFF	6
2008-09-25	15:41:46.41423	M15	OFF	6
2008-09-25	15:41:47.983849	M17	OFF	6
2008-09-25	15:41:51.507322	M17	ON	6
2008-09-25	15:41:51.507322	I07	ABSENT	1
2008-09-25	15:41:54.581225	M17	OFF	1
2008-09-25	15:41:56.572631	I06	ABSENT	1
2008-09-25	15:42:00.502305	I04	ABSENT	1
2008-09-25	15:42:06.630805	M17	ON	1
2008-09-25	15:42:06.630805	D07	CLOSE	1
2008-09-25	15:42:09.507988	M17	OFF	6
2008-09-25	15:42:12.650183	M17	ON	6
2008-09-25	15:42:15.546427	M18	ON	6
2008-09-25	15:42:18.501634	M17	OFF	6
2008-09-25	15:42:21.6218	M51	ON	6
2008-09-25	15:42:24.57975	M17	ON	6
2008-09-25	15:42:24.57975	M51	OFF	6
2008-09-25	15:42:24.982681	M17	OFF	6
2008-09-25	15:42:26.481754	M17	ON	6
2008-09-25	15:42:30.687095	M18	OFF	6
2008-09-25	15:42:30.687095	M17	OFF	6
2008-09-25	15:42:34.136367	AD1-B	0.0350005	6
2008-09-25	15:42:37.1527	AD1-B	0.183167	6
